"site_id","site_name","lat","lon","state","us_l3code","us_l3name","ag_eco9","huc8","source"
"NRS18_DE_10010","NRS18_DE_10010",39.539553,-75.691632,"Delaware","63","Middle Atlantic Coastal Plain","CPL","H02040205","NRSA 2018-19"
"NRS18_WY_10004","NRS18_WY_10004",44.15839,-106.912016,"Wyoming","17","Middle Rockies","WMT","H10090205","NRSA 2018-19"
"NRS18_WI_10080","NRS18_WI_10080",44.436709,-89.222376,"Wisconsin","51","North Central Hardwood Forests","UMW","H04030202","NRSA 2018-19"
"NRS18_IL_10025","NRS18_IL_10025",39.537477,-90.577786,"Illinois","72","Interior River Valleys and Hills","TPL","H07130011","NRSA 2018-19"
"NRS18_TX_10003","NRS18_TX_10003",31.934535,-95.43336,"Texas","35","South Central Plains","CPL","H12020001","NRSA 2018-19"
"NRS18_OR_10028","NRS18_OR_10028",42.47412,-124.33009,"Oregon","1","Coast Range","WMT","H17100310","NRSA 2018-19"
"NRS18_MO_10019","NRS18_MO_10019",37.913985,-90.824996,"Missouri","39","Ozark Highlands","SAP","H07140104","NRSA 2018-19"
"NRS18_RI_10020","NRS18_RI_10020",41.41652,-71.797486,"Rhode Island","59","Northeastern Coastal Zone","NAP","H01090005","NRSA 2018-19"
"NRS18_VA_RF004","NRS18_VA_RF004",38.090282,-77.392947,"Virginia","65","Southeastern Plains","CPL","H02080105","NRSA 2018-19"
"NRS18_WI_10032","NRS18_WI_10032",43.504362,-88.718599,"Wisconsin","53","Southeastern Wisconsin Till Plains","TPL","H07090001","NRSA 2018-19"
"NRS18_VT_10005","NRS18_VT_10005",43.792972,-72.676312,"Vermont","58","Northeastern Highlands","NAP","H01080105","NRSA 2018-19"
"NRS18_MI_10013","NRS18_MI_10013",42.755463,-82.49398,"Michigan","57","Huron/Erie Lake Plains","TPL","H04090001","NRSA 2018-19"
"NRS18_FL_10333","NRS18_FL_10333",27.643017,-81.136315,"Florida","75","Southern Coastal Plain","CPL","H03090101","NRSA 2018-19"
"NRS18_WY_10027","NRS18_WY_10027",44.803691,-105.368457,"Wyoming","43","Northwestern Great Plains","NPL","H10090208","NRSA 2018-19"
"NRS18_UT_10282","NRS18_UT_10282",40.768717,-110.798249,"Utah","19","Wasatch and Uinta Mountains","WMT","H16010101","NRSA 2018-19"
"NRS18_VA_RF008","NRS18_VA_RF008",36.9882,-77.323,"Virginia","65","Southeastern Plains","CPL","H03010201","NRSA 2018-19"
"NRS18_VA_10021","NRS18_VA_10021",36.991034,-77.274451,"Virginia","65","Southeastern Plains","CPL","H03010201","NRSA 2018-19"
"NRS18_GA_10025","NRS18_GA_10025",34.666907,-84.942129,"Georgia","67","Ridge and Valley","SAP","H03150101","NRSA 2018-19"
"NRS18_WY_11306","NRS18_WY_11306",44.633923,-105.30497,"Wyoming","43","Northwestern Great Plains","NPL","H10090208","NRSA 2018-19"
"NRS18_MI_10001","NRS18_MI_10001",42.569499,-84.592796,"Michigan","56","Southern Michigan/Northern Indiana Drift Plains","UMW","H04050004","NRSA 2018-19"
"NRS18_TX_10034","NRS18_TX_10034",31.894746,-95.091062,"Texas","35","South Central Plains","CPL","H12020004","NRSA 2018-19"
"NRS18_WY_10035","NRS18_WY_10035",42.9084,-106.556856,"Wyoming","18","Wyoming Basin","NPL","H10180007","NRSA 2018-19"
"NRS18_WY_11896","NRS18_WY_11896",42.82541,-105.435004,"Wyoming","43","Northwestern Great Plains","NPL","H10180008","NRSA 2018-19"
"NRS18_WY_11908","NRS18_WY_11908",42.821521,-105.405741,"Wyoming","43","Northwestern Great Plains","NPL","H10180008","NRSA 2018-19"
"NRS18_ID_10011","NRS18_ID_10011",47.696448,-116.915278,"Idaho","15","Northern Rockies","WMT","H17010305","NRSA 2018-19"
"NRS18_ID_10035","NRS18_ID_10035",48.820019,-116.150028,"Idaho","15","Northern Rockies","WMT","H17010105","NRSA 2018-19"
"NRS18_MO_10031","NRS18_MO_10031",38.014939,-91.797217,"Missouri","39","Ozark Highlands","SAP","H10290203","NRSA 2018-19"
"NRS18_MO_10021","NRS18_MO_10021",38.281363,-91.376503,"Missouri","39","Ozark Highlands","SAP","H07140103","NRSA 2018-19"
"NRS18_MO_10010","NRS18_MO_10010",38.240121,-91.804048,"Missouri","39","Ozark Highlands","SAP","H10290203","NRSA 2018-19"
"NRS18_WI_10021","NRS18_WI_10021",42.722995,-88.311074,"Wisconsin","53","Southeastern Wisconsin Till Plains","TPL","H07120006","NRSA 2018-19"
"NRS18_WY_10029","NRS18_WY_10029",44.074227,-105.254597,"Wyoming","43","Northwestern Great Plains","NPL","H10120201","NRSA 2018-19"
"NRS18_WY_10701","NRS18_WY_10701",44.716839,-105.039555,"Wyoming","43","Northwestern Great Plains","NPL","H10110201","NRSA 2018-19"
"NRS18_OK_10005","NRS18_OK_10005",35.742781,-97.195979,"Oklahoma","29","Cross Timbers","SPL","H11100303","NRSA 2018-19"
"NRS18_IN_10003","NRS18_IN_10003",38.350947,-86.618316,"Indiana","71","Interior Plateau","SAP","H05120209","NRSA 2018-19"
"NRS18_WY_10090","NRS18_WY_10090",44.739664,-108.607171,"Wyoming","18","Wyoming Basin","XER","H10080014","NRSA 2018-19"
"NRS18_WY_10076","NRS18_WY_10076",41.966215,-110.000726,"Wyoming","18","Wyoming Basin","XER","H14040103","NRSA 2018-19"
"NRS18_WY_10014","NRS18_WY_10014",44.695841,-106.338258,"Wyoming","43","Northwestern Great Plains","NPL","H10090206","NRSA 2018-19"
"NRS18_WY_10068","NRS18_WY_10068",41.970394,-110.016862,"Wyoming","18","Wyoming Basin","XER","H14040103","NRSA 2018-19"
"NRS18_MO_10001","NRS18_MO_10001",39.219872,-91.921171,"Missouri","40","Central Irregular Plains","TPL","H07110006","NRSA 2018-19"
"NRS18_KS_10015","NRS18_KS_10015",39.576295,-98.514147,"Kansas","27","Central Great Plains","SPL","H10260012","NRSA 2018-19"
"NRS18_IL_11565","NRS18_IL_11565",40.576807,-89.293804,"Illinois","54","Central Corn Belt Plains","TPL","H07130004","NRSA 2018-19"
"NRS18_MA_10009","NRS18_MA_10009",42.178959,-72.368879,"Massachusetts","59","Northeastern Coastal Zone","NAP","H01080204","NRSA 2018-19"
"NRS18_ID_10023","NRS18_ID_10023",48.266282,-116.860486,"Idaho","15","Northern Rockies","WMT","H17010215","NRSA 2018-19"
"NRS18_FL_10011","NRS18_FL_10011",29.75396,-82.942056,"Florida","75","Southern Coastal Plain","CPL","H03110205","NRSA 2018-19"
"NRS18_TX_10073","NRS18_TX_10073",26.360214,-98.795626,"Texas","31","Southern Texas Plains","SPL","H13090001","NRSA 2018-19"
"NRS18_MO_10038","NRS18_MO_10038",38.833555,-91.559918,"Missouri","72","Interior River Valleys and Hills","TPL","H10300200","NRSA 2018-19"
"NRS18_NY_10022","NRS18_NY_10022",42.012783,-75.779457,"New York","60","Northern Allegheny Plateau","NAP","H02050101","NRSA 2018-19"
"NRS18_IN_10498","NRS18_IN_10498",38.625745,-86.426701,"Indiana","71","Interior Plateau","SAP","H05120208","NRSA 2018-19"
"NRS18_KS_10006","NRS18_KS_10006",39.287968,-97.411263,"Kansas","27","Central Great Plains","SPL","H10260008","NRSA 2018-19"
"NRS18_WY_12347","NRS18_WY_12347",42.287895,-110.187744,"Wyoming","18","Wyoming Basin","XER","H14040101","NRSA 2018-19"
"NRS18_MI_10042","NRS18_MI_10042",42.155709,-84.174618,"Michigan","56","Southern Michigan/Northern Indiana Drift Plains","UMW","H04100002","NRSA 2018-19"
"NRS18_CO_RF003","NRS18_CO_RF003",38.02054,-105.68095,"Colorado","21","Southern Rockies","WMT","H13010003","NRSA 2018-19"
"NRS18_CO_RF005","NRS18_CO_RF005",37.84926,-105.57854,"Colorado","22","Arizona/New Mexico Plateau","XER","H13010003","NRSA 2018-19"
"NRS18_WY_10696","NRS18_WY_10696",42.948963,-104.207164,"Wyoming","43","Northwestern Great Plains","NPL","H10120108","NRSA 2018-19"
"NRS18_IN_10053","NRS18_IN_10053",39.140693,-86.533457,"Indiana","71","Interior Plateau","SAP","H05120208","NRSA 2018-19"
"NRS18_MI_10032","NRS18_MI_10032",41.874795,-84.789398,"Michigan","56","Southern Michigan/Northern Indiana Drift Plains","UMW","H04050001","NRSA 2018-19"
"NRS18_NY_10002","NRS18_NY_10002",42.422969,-75.63217,"New York","60","Northern Allegheny Plateau","NAP","H02050102","NRSA 2018-19"
"NRS18_MA_10008","NRS18_MA_10008",42.031989,-71.608301,"Massachusetts","59","Northeastern Coastal Zone","NAP","H01090003","NRSA 2018-19"
"NRS18_WV_10181","NRS18_WV_10181",39.559401,-79.980952,"West Virginia","70","Western Allegheny Plateau","SAP","H05020003","NRSA 2018-19"
"NRS18_NH_10011","NRS18_NH_10011",44.712962,-71.172697,"New Hampshire","58","Northeastern Highlands","NAP","H01040001","NRSA 2018-19"
"NRS18_SD_10019","NRS18_SD_10019",44.061617,-103.692736,"South Dakota","17","Middle Rockies","WMT","H10120110","NRSA 2018-19"
"NRS18_SD_10035","NRS18_SD_10035",44.238177,-103.36861,"South Dakota","17","Middle Rockies","WMT","H10120111","NRSA 2018-19"
"NRS18_CO_RF004","NRS18_CO_RF004",38.13353,-105.78497,"Colorado","21","Southern Rockies","WMT","H13010003","NRSA 2018-19"
"NRS18_WY_10015","NRS18_WY_10015",43.965608,-106.171428,"Wyoming","43","Northwestern Great Plains","NPL","H10090202","NRSA 2018-19"
"NRS18_OK_10920","NRS18_OK_10920",35.468985,-94.954363,"Oklahoma","37","Arkansas Valley","SAP","H11110104","NRSA 2018-19"
"NRS18_NY_10066","NRS18_NY_10066",42.07086,-75.80974,"New York","60","Northern Allegheny Plateau","NAP","H02050101","NRSA 2018-19"
"NRS18_RI_10005","NRS18_RI_10005",41.421111,-71.79528,"Rhode Island","59","Northeastern Coastal Zone","NAP","H01090005","NRSA 2018-19"
"NRS18_PA_10042","NRS18_PA_10042",41.890765,-79.993043,"Pennsylvania","61","Erie Drift Plain","NAP","H05010004","NRSA 2018-19"
"NRS18_PA_10014","NRS18_PA_10014",41.024193,-80.163224,"Pennsylvania","61","Erie Drift Plain","NAP","H05030105","NRSA 2018-19"
"NRS18_NE_10013","NRS18_NE_10013",40.195181,-96.228615,"Nebraska","47","Western Corn Belt Plains","TPL","H10240007","NRSA 2018-19"
"NRS18_SC_RF001","NRS18_SC_RF001",35.04759,-82.8124,"South Carolina","66","Blue Ridge","SAP","H03060101","NRSA 2018-19"
"NRS18_ID_10080","NRS18_ID_10080",46.07413,-116.956234,"Idaho","11","Blue Mountains","WMT","H17060103","NRSA 2018-19"
"NRS18_PA_10039","NRS18_PA_10039",39.925377,-80.505201,"Pennsylvania","70","Western Allegheny Plateau","SAP","H05030106","NRSA 2018-19"
"NRS18_MO_10034","NRS18_MO_10034",39.463226,-91.130307,"Missouri","72","Interior River Valleys and Hills","TPL","H07110007","NRSA 2018-19"
"NRS18_WY_10085","NRS18_WY_10085",44.346186,-106.702429,"Wyoming","43","Northwestern Great Plains","NPL","H10090206","NRSA 2018-19"
"NRS18_WY_12197","NRS18_WY_12197",41.126079,-106.432672,"Wyoming","21","Southern Rockies","WMT","H10180002","NRSA 2018-19"
"NRS18_WY_12046","NRS18_WY_12046",42.256567,-104.736583,"Wyoming","25","High Plains","SPL","H10180008","NRSA 2018-19"
"NRS18_WY_10089","NRS18_WY_10089",42.502456,-108.256608,"Wyoming","18","Wyoming Basin","XER","H10180006","NRSA 2018-19"
"NRS18_WV_10013","NRS18_WV_10013",39.310111,-80.271895,"West Virginia","70","Western Allegheny Plateau","SAP","H05020002","NRSA 2018-19"
"NRS18_RI_10201","NRS18_RI_10201",41.838324,-71.611733,"Rhode Island","59","Northeastern Coastal Zone","NAP","H01090004","NRSA 2018-19"
"NRS18_WY_10065","NRS18_WY_10065",42.363692,-104.90809,"Wyoming","25","High Plains","SPL","H10180008","NRSA 2018-19"
"NRS18_WY_10845","NRS18_WY_10845",41.605126,-104.633556,"Wyoming","25","High Plains","SPL","H10180012","NRSA 2018-19"
"NRS18_WY_10073","NRS18_WY_10073",43.492475,-106.660634,"Wyoming","43","Northwestern Great Plains","NPL","H10090203","NRSA 2018-19"
"NRS18_CT_10032","NRS18_CT_10032",41.600488,-72.758854,"Connecticut","59","Northeastern Coastal Zone","NAP","H01080205","NRSA 2018-19"
"NRS18_CA_10012","NRS18_CA_10012",38.808362,-121.635207,"California","7","Central California Valley","XER","H18020159","NRSA 2018-19"
"NRS18_SD_10045","NRS18_SD_10045",43.424602,-97.084747,"South Dakota","46","Northern Glaciated Plains","TPL","H10170102","NRSA 2018-19"
"NRS18_TN_11090","NRS18_TN_11090",35.730838,-84.325732,"Tennessee","67","Ridge and Valley","SAP","H06010201","NRSA 2018-19"
"NRS18_WY_11299","NRS18_WY_11299",43.673345,-106.530662,"Wyoming","43","Northwestern Great Plains","NPL","H10090203","NRSA 2018-19"
"NRS18_KS_10001","NRS18_KS_10001",37.786624,-96.42997,"Kansas","28","Flint Hills","TPL","H11070102","NRSA 2018-19"
"NRS18_CO_10224","NRS18_CO_10224",38.801273,-105.169769,"Colorado","21","Southern Rockies","WMT","H11020002","NRSA 2018-19"
"NRS18_TX_10014","NRS18_TX_10014",28.302105,-98.058153,"Texas","31","Southern Texas Plains","SPL","H12110111","NRSA 2018-19"
"NRS18_CA_10795","NRS18_CA_10795",38.8513,-121.630441,"California","7","Central California Valley","XER","H18020159","NRSA 2018-19"
"NRS18_GA_10005","NRS18_GA_10005",33.313575,-84.173066,"Georgia","45","Piedmont","SAP","H03070103","NRSA 2018-19"
"NRS18_SD_10021","NRS18_SD_10021",43.479964,-97.130143,"South Dakota","46","Northern Glaciated Plains","TPL","H10170102","NRSA 2018-19"
"NRS18_TN_10008","NRS18_TN_10008",36.125076,-83.181622,"Tennessee","67","Ridge and Valley","SAP","H06010108","NRSA 2018-19"
"NRS18_NY_10041","NRS18_NY_10041",42.083663,-76.291928,"New York","60","Northern Allegheny Plateau","NAP","H02050103","NRSA 2018-19"
"NRS18_NJ_10002","NRS18_NJ_10002",41.272423,-74.840215,"New Jersey","62","North Central Appalachians","SAP","H02040104","NRSA 2018-19"
"NRS18_NY_10020","NRS18_NY_10020",42.028955,-76.398302,"New York","60","Northern Allegheny Plateau","NAP","H02050103","NRSA 2018-19"
"NRS18_WY_10071","NRS18_WY_10071",42.546895,-109.116394,"Wyoming","18","Wyoming Basin","XER","H10180006","NRSA 2018-19"
"NRS18_TN_10019","NRS18_TN_10019",36.446583,-81.739689,"Tennessee","66","Blue Ridge","SAP","H06010103","NRSA 2018-19"
"NRS18_CT_10009","NRS18_CT_10009",41.395092,-73.429079,"Connecticut","59","Northeastern Coastal Zone","NAP","H01100005","NRSA 2018-19"
"NRS18_OR_10006","NRS18_OR_10006",43.101182,-122.829744,"Oregon","4","Cascades","WMT","H17100302","NRSA 2018-19"
"NRS18_ME_10017","NRS18_ME_10017",43.217478,-70.650122,"Maine","59","Northeastern Coastal Zone","NAP","H01060003","NRSA 2018-19"
"NRS18_TX_10080","NRS18_TX_10080",28.275052,-97.983948,"Texas","31","Southern Texas Plains","SPL","H12110111","NRSA 2018-19"
"NRS18_ID_10021","NRS18_ID_10021",46.8368,-115.467904,"Idaho","15","Northern Rockies","WMT","H17060307","NRSA 2018-19"
"NRS18_NY_10021","NRS18_NY_10021",41.292566,-74.475507,"New York","67","Ridge and Valley","SAP","H02020007","NRSA 2018-19"
"NRS18_NY_10064","NRS18_NY_10064",42.456753,-75.570299,"New York","60","Northern Allegheny Plateau","NAP","H02050102","NRSA 2018-19"
"NRS18_MA_10016","NRS18_MA_10016",42.854357,-70.924927,"Massachusetts","59","Northeastern Coastal Zone","NAP","H01070006","NRSA 2018-19"
"NRS18_GA_10014","NRS18_GA_10014",33.543253,-83.509251,"Georgia","45","Piedmont","SAP","H03070101","NRSA 2018-19"
"NRS18_WY_10021","NRS18_WY_10021",42.770521,-109.25705,"Wyoming","17","Middle Rockies","WMT","H14040102","NRSA 2018-19"
"NRS18_WI_10113","NRS18_WI_10113",43.980227,-88.297809,"Wisconsin","53","Southeastern Wisconsin Till Plains","TPL","H04030203","NRSA 2018-19"
"NRS18_OH_10021","NRS18_OH_10021",40.632243,-81.702027,"Ohio","61","Erie Drift Plain","NAP","H05040001","NRSA 2018-19"
"NRS18_IA_10016","NRS18_IA_10016",42.057259,-93.737433,"Iowa","47","Western Corn Belt Plains","TPL","H07080105","NRSA 2018-19"
"NRS18_WA_10023","NRS18_WA_10023",48.087203,-118.691579,"Washington","15","Northern Rockies","WMT","H17020004","NRSA 2018-19"
"NRS18_SD_10057","NRS18_SD_10057",45.191738,-101.690496,"South Dakota","43","Northwestern Great Plains","NPL","H10130306","NRSA 2018-19"
"NRS18_MI_10039","NRS18_MI_10039",43.152429,-85.966514,"Michigan","56","Southern Michigan/Northern Indiana Drift Plains","UMW","H04050006","NRSA 2018-19"
"NRS18_SD_10041","NRS18_SD_10041",44.059459,-101.21611,"South Dakota","43","Northwestern Great Plains","NPL","H10140102","NRSA 2018-19"
"NRS18_IA_10001","NRS18_IA_10001",40.873733,-95.597704,"Iowa","47","Western Corn Belt Plains","TPL","H10240002","NRSA 2018-19"
"NRS18_WI_10541","NRS18_WI_10541",45.74026,-88.079202,"Wisconsin","50","Northern Lakes and Forests","UMW","H04030108","NRSA 2018-19"
"NRS18_NC_10023","NRS18_NC_10023",35.843076,-81.969075,"North Carolina","66","Blue Ridge","SAP","H03050101","NRSA 2018-19"
"NRS18_OH_10022","NRS18_OH_10022",40.71539,-81.713845,"Ohio","61","Erie Drift Plain","NAP","H05040001","NRSA 2018-19"
"NRS18_SD_10053","NRS18_SD_10053",45.221844,-101.533231,"South Dakota","43","Northwestern Great Plains","NPL","H10130306","NRSA 2018-19"
"NRS18_WY_10026","NRS18_WY_10026",43.558551,-110.249144,"Wyoming","17","Middle Rockies","WMT","H17040102","NRSA 2018-19"
"NRS18_FL_10037","NRS18_FL_10037",27.206033,-80.574229,"Florida","75","Southern Coastal Plain","CPL","H03090206","NRSA 2018-19"
"NRS18_MO_10029","NRS18_MO_10029",40.036284,-92.547903,"Missouri","40","Central Irregular Plains","TPL","H10280203","NRSA 2018-19"
"NRS18_MI_10008","NRS18_MI_10008",43.341474,-83.624411,"Michigan","57","Huron/Erie Lake Plains","TPL","H04080205","NRSA 2018-19"
"NRS18_MO_10026","NRS18_MO_10026",37.275602,-92.445341,"Missouri","39","Ozark Highlands","SAP","H10290201","NRSA 2018-19"
"NRS18_VA_10013","NRS18_VA_10013",37.310956,-82.288855,"Virginia","69","Central Appalachians","SAP","H05070202","NRSA 2018-19"
"NRS18_TN_11089","NRS18_TN_11089",35.081899,-85.278788,"Tennessee","67","Ridge and Valley","SAP","H06020001","NRSA 2018-19"
"NRS18_TX_10445","NRS18_TX_10445",30.39736,-99.347551,"Texas","30","Edwards Plateau","SPL","H12090204","NRSA 2018-19"
"NRS18_TX_10021","NRS18_TX_10021",30.577321,-99.863895,"Texas","30","Edwards Plateau","SPL","H12090202","NRSA 2018-19"
"NRS18_NE_10012","NRS18_NE_10012",40.624924,-100.57456,"Nebraska","27","Central Great Plains","SPL","H10250008","NRSA 2018-19"
"NRS18_WA_10029","NRS18_WA_10029",48.26724,-118.507267,"Washington","15","Northern Rockies","WMT","H17020001","NRSA 2018-19"
"NRS18_IA_10656","NRS18_IA_10656",41.940796,-95.463326,"Iowa","47","Western Corn Belt Plains","TPL","H10230007","NRSA 2018-19"
"NRS18_PA_10218","NRS18_PA_10218",41.850424,-78.826595,"Pennsylvania","62","North Central Appalachians","NAP","H05010001","NRSA 2018-19"
"NRS18_SD_10014","NRS18_SD_10014",45.155093,-102.752592,"South Dakota","43","Northwestern Great Plains","NPL","H10130305","NRSA 2018-19"
"NRS18_WY_11151","NRS18_WY_11151",44.575647,-109.105182,"Wyoming","18","Wyoming Basin","XER","H10080014","NRSA 2018-19"
"NRS18_KY_10033","NRS18_KY_10033",37.229378,-86.779249,"Kentucky","72","Interior River Valleys and Hills","TPL","H05110003","NRSA 2018-19"
"NRS18_KY_10032","NRS18_KY_10032",37.184813,-88.23837,"Kentucky","71","Interior Plateau","SAP","H05130205","NRSA 2018-19"
"NRS18_MD_10007","NRS18_MD_10007",38.764437,-75.735559,"Maryland","63","Middle Atlantic Coastal Plain","CPL","H02080109","NRSA 2018-19"
"NRS18_SD_10060","NRS18_SD_10060",43.245738,-97.649237,"South Dakota","46","Northern Glaciated Plains","TPL","H10160011","NRSA 2018-19"
"NRS18_MI_10231","NRS18_MI_10231",42.464326,-84.04813,"Michigan","56","Southern Michigan/Northern Indiana Drift Plains","UMW","H04090005","NRSA 2018-19"
"NRS18_ND_10026","NRS18_ND_10026",46.760525,-100.720354,"North Dakota","42","Northwestern Glaciated Plains","NPL","H10130103","NRSA 2018-19"
"NRS18_WI_10569","NRS18_WI_10569",44.320934,-89.093058,"Wisconsin","51","North Central Hardwood Forests","UMW","H04030202","NRSA 2018-19"
"NRS18_WI_10050","NRS18_WI_10050",45.328089,-88.429959,"Wisconsin","50","Northern Lakes and Forests","UMW","H04030104","NRSA 2018-19"
"NRS18_AL_10023","NRS18_AL_10023",34.755582,-85.680757,"Alabama","68","Southwestern Appalachians","SAP","H06030001","NRSA 2018-19"
"NRS18_IA_10004","NRS18_IA_10004",42.40439,-95.87348,"Iowa","47","Western Corn Belt Plains","TPL","H10230003","NRSA 2018-19"
"NRS18_PA_10018","NRS18_PA_10018",41.746556,-79.30665,"Pennsylvania","62","North Central Appalachians","NAP","H05010003","NRSA 2018-19"
"NRS18_WY_10078","NRS18_WY_10078",44.507711,-108.433378,"Wyoming","18","Wyoming Basin","XER","H10080011","NRSA 2018-19"
"NRS18_WY_11746","NRS18_WY_11746",44.458595,-108.640031,"Wyoming","18","Wyoming Basin","XER","H10080011","NRSA 2018-19"
"NRS18_TX_10042","NRS18_TX_10042",30.500098,-99.686453,"Texas","30","Edwards Plateau","SPL","H12090204","NRSA 2018-19"
"NRS18_MO_10665","NRS18_MO_10665",36.659256,-92.63412,"Missouri","39","Ozark Highlands","SAP","H11010003","NRSA 2018-19"
"NRS18_MO_10039","NRS18_MO_10039",38.902386,-93.013749,"Missouri","72","Interior River Valleys and Hills","TPL","H10300103","NRSA 2018-19"
"NRS18_IA_10034","NRS18_IA_10034",42.547335,-96.476901,"Iowa","47","Western Corn Belt Plains","TPL","H10170203","NRSA 2018-19"
"NRS18_MO_10051","NRS18_MO_10051",38.406479,-90.38821,"Missouri","39","Ozark Highlands","SAP","H07140101","NRSA 2018-19"
"NRS18_MO_10361","NRS18_MO_10361",39.065851,-92.520166,"Missouri","72","Interior River Valleys and Hills","TPL","H10300102","NRSA 2018-19"
"NRS18_NY_10549","NRS18_NY_10549",40.907227,-72.737178,"New York","84","Atlantic Coastal Pine Barrens","CPL","H02030202","NRSA 2018-19"
"NRS18_IL_10035","NRS18_IL_10035",42.183376,-90.194253,"Illinois","52","Driftless Area","UMW","H07060005","NRSA 2018-19"
"NRS18_MO_11111","NRS18_MO_11111",36.797959,-92.824117,"Missouri","39","Ozark Highlands","SAP","H11010003","NRSA 2018-19"
"NRS18_WY_10011","NRS18_WY_10011",43.414023,-106.285976,"Wyoming","43","Northwestern Great Plains","NPL","H10090204","NRSA 2018-19"
