cycle,source_dataset,indicator,database_style_key,epa_short_name,epa_label_description,boatable_label,wadeable_label,sample_or_record_type,units,legal_values_format,range_low,range_high,metadata_name_column,convenience_prefix
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_DATE_ANALYZED,CHLA_DATE_ANALYZED,Chlorophyll a for NA,,,WCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_DATE_FILTERED,CHLA_DATE_FILTERED,Chlorophyll a for NA,,,PCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_DATE_FILTERED,CHLA_DATE_FILTERED,Chlorophyll a for NA,,,WCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_DATE_PROCESSED,CHLA_DATE_PROCESSED,Chlorophyll a for NA,,,PCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_DATE_PROCESSED,CHLA_DATE_PROCESSED,Chlorophyll a for NA,,,WCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_DATE_RECEIVED,CHLA_DATE_RECEIVED,Chlorophyll a for NA,,,PCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_DATE_RECEIVED,CHLA_DATE_RECEIVED,Chlorophyll a for NA,,,WCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_DILUTION_FACTOR,CHLA_DILUTION_FACTOR,Chlorophyll a for NA,,,PCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_DILUTION_FACTOR,CHLA_DILUTION_FACTOR,Chlorophyll a for NA,,,WCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_EXTRACT,CHLA_EXTRACT,Chlorophyll a for NA,,,PCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_EXTRACT,CHLA_EXTRACT,Chlorophyll a for NA,,,WCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_HOLD_TIME_FLAG,CHLA_HOLD_TIME_FLAG,Chlorophyll a for NA,,,PCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_HOLD_TIME_FLAG,CHLA_HOLD_TIME_FLAG,Chlorophyll a for NA,,,WCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_HOLDING_TIME,CHLA_HOLDING_TIME,Chlorophyll a for NA,,,PCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_HOLDING_TIME,CHLA_HOLDING_TIME,Chlorophyll a for NA,,,WCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_LAB_SAMPLE_ID,CHLA_LAB_SAMPLE_ID,Chlorophyll a for NA,,,PCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_LAB_SAMPLE_ID,CHLA_LAB_SAMPLE_ID,Chlorophyll a for NA,,,WCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_MDL,CHLA_MDL,Chlorophyll a for NA,,,PCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_MDL,CHLA_MDL,Chlorophyll a for NA,,,WCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_NARS_FLAG,CHLA_NARS_FLAG,Chlorophyll a for NA,,,PCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_NARS_FLAG,CHLA_NARS_FLAG,Chlorophyll a for NA,,,WCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_QA_FLAG,CHLA_QA_FLAG,Chlorophyll a for NA,,,PCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_QA_FLAG,CHLA_QA_FLAG,Chlorophyll a for NA,,,WCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_RESULT,CHLA_RESULT,Chlorophyll a for NA,,,PCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_RESULT,CHLA_RESULT,Chlorophyll a for NA,,,WCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_RL,CHLA_RL,Chlorophyll a for NA,,,PCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_RL,CHLA_RL,Chlorophyll a for NA,,,WCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_SAMPLE_ID,CHLA_SAMPLE_ID,Chlorophyll a for NA,,,PCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_SAMPLE_ID,CHLA_SAMPLE_ID,Chlorophyll a for NA,,,WCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_SAMPLEVOL,CHLA_SAMPLEVOL,Chlorophyll a for NA,,,PCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_SAMPLEVOL,CHLA_SAMPLEVOL,Chlorophyll a for NA,,,WCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_SHIP_FLAG,CHLA_SHIP_FLAG,Chlorophyll a for NA,,,PCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_SHIP_FLAG,CHLA_SHIP_FLAG,Chlorophyll a for NA,,,WCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_VOLUME_ADJUST,CHLA_VOLUME_ADJUST,Chlorophyll a for NA,,,PCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_VOLUME_ADJUST,CHLA_VOLUME_ADJUST,Chlorophyll a for NA,,,WCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_VOLUME_FILTERED,CHLA_VOLUME_FILTERED,Chlorophyll a for NA,,,PCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Water Column Chlorophyll,Chlorophyll-a,watercolumn_chla_CHLA_VOLUME_FILTERED,CHLA_VOLUME_FILTERED,Chlorophyll a for NA,,,WCHL,,,,,VARIABLE,watercolumn_chla
1314,NRSA 1314 Enterococci Indicator,Enterococci,enterococci_DATE_COL,DATE_COL,,,,VERIF,,,,,PARAMETER,enterococci
1314,NRSA 1314 Enterococci Indicator,Enterococci,enterococci_ENT_1X_CCE_100ML,ENT_1X_CCE_100ML,,,,ENTE,,,,,PARAMETER,enterococci
1314,NRSA 1314 Enterococci Indicator,Enterococci,enterococci_INDEX_VISIT,INDEX_VISIT,,,,VERIF,,,,,PARAMETER,enterococci
1314,NRSA 1314 Enterococci Indicator,Enterococci,enterococci_SITE_ID,SITE_ID,,,,DESIGN,,,,,PARAMETER,enterococci
1314,NRSA 1314 Enterococci Indicator,Enterococci,enterococci_SITE_ID,SITE_ID,,,,LANDSCAPE,,,,,PARAMETER,enterococci
1314,NRSA 1314 Enterococci Indicator,Enterococci,enterococci_SITE_ID,SITE_ID,,,,VERIF,,,,,PARAMETER,enterococci
1314,NRSA 1314 Enterococci Indicator,Enterococci,enterococci_UID,UID,Unique site visit ID,,,,,,,,PARAMETER,enterococci
1314,NRSA 1314 Enterococci Indicator,Enterococci,enterococci_VISIT_NO,VISIT_NO,,,,VERIF,,|1|2,,,PARAMETER,enterococci
1314,NRSA 1314 Enterococci Indicator,Enterococci,enterococci_YEAR,YEAR,,,,VERIF,,,,,PARAMETER,enterococci
1314,NRSA 1314 Field Chemistry Measures,Field Chemistry Measures,fieldchem_AG_ECO9_NM,AG_ECO9_NM,NARS 9-level reporting region Name,,,DESIGN,,,,,COLUMN_NAME,fieldchem
1314,NRSA 1314 Field Chemistry Measures,Field Chemistry Measures,fieldchem_CONDUCTIVITY,CONDUCTIVITY,Conductivity (uS/cm),,,FISH,,,,,COLUMN_NAME,fieldchem
1314,NRSA 1314 Field Chemistry Measures,Field Chemistry Measures,fieldchem_DATE_COL,DATE_COL,Date of data collection in field,,,VERIF,,,,,COLUMN_NAME,fieldchem
1314,NRSA 1314 Field Chemistry Measures,Field Chemistry Measures,fieldchem_INDEX_VISIT,INDEX_VISIT,Index visit Y/blank,,,VERIF,,,,,COLUMN_NAME,fieldchem
1314,NRSA 1314 Field Chemistry Measures,Field Chemistry Measures,fieldchem_LAT_DD83,LAT_DD83,Latitude in decimal degrees NAD83,,,LANDSCAPE,,,,,COLUMN_NAME,fieldchem
1314,NRSA 1314 Field Chemistry Measures,Field Chemistry Measures,fieldchem_LOCATION,LOCATION,Location of gps lat/long taken,,,VERIF,,,,,COLUMN_NAME,fieldchem
1314,NRSA 1314 Field Chemistry Measures,Field Chemistry Measures,fieldchem_LON_DD83,LON_DD83,Longitude in decimal degrees NAD83,,,LANDSCAPE,,,,,COLUMN_NAME,fieldchem
1314,NRSA 1314 Field Chemistry Measures,Field Chemistry Measures,fieldchem_PSTL_CODE,PSTL_CODE,State two-letter postal code,,,DESIGN,,,,,COLUMN_NAME,fieldchem
1314,NRSA 1314 Field Chemistry Measures,Field Chemistry Measures,fieldchem_PUBLICATION_DATE,PUBLICATION_DATE,Date of data file publication,,,,,,,,COLUMN_NAME,fieldchem
1314,NRSA 1314 Field Chemistry Measures,Field Chemistry Measures,fieldchem_SAMPLE_TYPE,SAMPLE_TYPE,Sample type,,,,,,,,COLUMN_NAME,fieldchem
1314,NRSA 1314 Field Chemistry Measures,Field Chemistry Measures,fieldchem_SITE_ID,SITE_ID,Unique Site ID assigned for NRSA13-14,,,LANDSCAPE,,,,,COLUMN_NAME,fieldchem
1314,NRSA 1314 Field Chemistry Measures,Field Chemistry Measures,fieldchem_SITETYPE,SITETYPE,Site type (Probability-based or hand-picked),,,DESIGN,,,,,COLUMN_NAME,fieldchem
1314,NRSA 1314 Field Chemistry Measures,Field Chemistry Measures,fieldchem_TEMPERATURE,TEMPERATURE,Temperature (C),,,FISH,,,,,COLUMN_NAME,fieldchem
1314,NRSA 1314 Field Chemistry Measures,Field Chemistry Measures,fieldchem_UID,UID,Unique site visit ID,,,,,,,,COLUMN_NAME,fieldchem
1314,NRSA 1314 Field Chemistry Measures,Field Chemistry Measures,fieldchem_VISIT_NO,VISIT_NO,Number identifying which visit this is,,,VERIF,,,,,COLUMN_NAME,fieldchem
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_AG_ECO9_NM,AG_ECO9_NM,NARS 9-level reporting region Name,,,DESIGN,,Text names,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_AG_ECO9_NM,AG_ECO9_NM,NARS 9-level reporting region name Text names. No missing values allowed.,,,DESIGN,,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_ALIENNTAX_PT,ALIENNTAX_PT,Score for ALIENNTAX used in MMI,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_ALIENNTAX_WS,ALIENNTAX_WS,Traditional MMI watershed adjusted value for ALIENNTAX,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_ALIENNTAX_WS_PT,ALIENNTAX_WS_PT,Traditional MMI watershed adjusted metric score for ALIENNTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_ALIENPIND_WS,ALIENPIND_WS,Traditional MMI watershed adjusted value for ALIENPIND,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_ALIENPIND_WS_PT,ALIENPIND_WS_PT,Traditional MMI watershed adjusted metric score for ALIENPIND,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_BENTINVPTAX_WS,BENTINVPTAX_WS,Traditional MMI watershed adjusted value for BENTINVPTAX,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_BENTINVPTAX_WS_PT,BENTINVPTAX_WS_PT,Traditional MMI watershed adjusted metric score for BENTINVPTAX,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_CARNNTAX_WS,CARNNTAX_WS,Traditional MMI watershed adjusted value for CARNNTAX,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_CARNNTAX_WS_PT,CARNNTAX_WS_PT,Traditional MMI watershed adjusted metric score for CARNNTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_CENTPTAX_PT,CENTPTAX_PT,Traditional MMI metric score for CENTPTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_CYPRNTAX_PT,CYPRNTAX_PT,Traditional MMI metric score for CYPRNTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_CYPRPTAX_WS,CYPRPTAX_WS,Traditional MMI watershed adjusted value for CYPRPTAX,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_CYPRPTAX_WS_PT,CYPRPTAX_WS_PT,Traditional MMI watershed adjusted metric score for CYPRPTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_DATE_COL,DATE_COL,Date of data collection in field,,,VERIF,,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_FISH_SAMPLING,FISH_SAMPLING,Fish Sampling - not conducted or suspended,,,FISH,,|NO_FISH|NOT_FISHED_REACH_MIN|NO_PERMIT|SITE_CONDITIONS|PERMIT_RESTRICT|EQUIPMENT_FAILURE|OTHER,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_HERBPTAX_PT,HERBPTAX_PT,Traditional MMI metric score for HERBPTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_INDEX_VISIT,INDEX_VISIT,Index visit Y/blank,,,VERIF,,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_INTLINVPTAX_PT,INTLINVPTAX_PT,Traditional MMI metric score for INTLINVPTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_INTLLOTNTAX_WS,INTLLOTNTAX_WS,Traditional MMI watershed adjusted value for INTLLOTNTAX,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_INTLLOTNTAX_WS_PT,INTLLOTNTAX_WS_PT,Traditional MMI watershed adjusted metric score for INTLLOTNTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_INTLLOTPTAX_WS,INTLLOTPTAX_WS,Traditional MMI watershed adjusted value for INTLLOTPTAX,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_INTLLOTPTAX_WS_PT,INTLLOTPTAX_WS_PT,Traditional MMI watershed adjusted metric score for INTLLOTPTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_INTLMIGRNTAX_PT,INTLMIGRNTAX_PT,Traditional MMI metric score for INTLMIGRNTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_INTLMIGRPIND_PT,INTLMIGRPIND_PT,Traditional MMI metric score for INTLMIGRPIND,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_INTLMIGRPTAX_PT,INTLMIGRPTAX_PT,Score for INTLMIGRPTAX used in MMI,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_INTLPTAX_PT,INTLPTAX_PT,Traditional MMI metric score for INTLPTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_INVNTAX_PT,INVNTAX_PT,Traditional MMI metric score for INVNTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_INVPIND_WS,INVPIND_WS,Traditional MMI watershed adjusted value for INVPIND,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_INVPIND_WS_PT,INVPIND_WS_PT,Traditional MMI watershed adjusted metric score for INVPIND,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_INVPTAX_PT,INVPTAX_PT,Score for INVPTAX used in MMI,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_LAT_DD83,LAT_DD83,Latitude (based on NAD83 datum) for stream site from NHD-based sample frame.,,,DESIGN,,Numeric,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_LAT_DD83,LAT_DD83,Latitude (based on NAD83 datum) for stream site from NHDPlusV2 Numeric. No missing values allowed.,,,DESIGN,,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_LITHNTAX_PT,LITHNTAX_PT,Traditional MMI metric score for LITHNTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_LITHNTAX_WS,LITHNTAX_WS,Traditional MMI watershed adjusted value for LITHNTAX,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_LITHNTAX_WS_PT,LITHNTAX_WS_PT,Traditional MMI watershed adjusted metric score for LITHNTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_LITHPIND_PT,LITHPIND_PT,Score for LITHPIND used in MMI,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_LITHPIND_WS,LITHPIND_WS,Traditional MMI watershed adjusted value for LITHPIND,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_LITHPIND_WS_PT,LITHPIND_WS_PT,Traditional MMI watershed adjusted metric score for LITHPIND,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_LITHPTAX_PT,LITHPTAX_PT,Score for LITHPTAX used in MMI,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_LITHPTAX_WS,LITHPTAX_WS,Traditional MMI watershed adjusted value for LITHPTAX,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_LITHPTAX_WS_PT,LITHPTAX_WS_PT,Traditional MMI watershed adjusted metric score for LITHPTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_LON_DD83,LON_DD83,Longitude (based on NAD83 datum) for stream site from NHD-based sample frame.,,,DESIGN,,Numeric,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_LON_DD83,LON_DD83,Longitude (based on NAD83 datum) for stream site from NHDPlusV2 Numeric. No missing values allowed.,,,DESIGN,,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_LOTNTAX_WS,LOTNTAX_WS,Traditional MMI watershed adjusted value for LOTNTAX,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_LOTNTAX_WS_PT,LOTNTAX_WS_PT,Traditional MMI watershed adjusted metric score for LOTNTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_LOTPIND_WS,LOTPIND_WS,Traditional MMI watershed adjusted value for LOTPIND,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_LOTPIND_WS_PT,LOTPIND_WS_PT,Traditional MMI watershed adjusted metric score for LOTPIND,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_MIGRNTAX_WS,MIGRNTAX_WS,Traditional MMI watershed adjusted value for MIGRNTAX,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_MIGRNTAX_WS_PT,MIGRNTAX_WS_PT,Traditional MMI watershed adjusted metric score for MIGRNTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_MIGRPTAX_WS,MIGRPTAX_WS,Traditional MMI watershed adjusted value for MIGRPTAX,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_MIGRPTAX_WS_PT,MIGRPTAX_WS_PT,Traditional MMI watershed adjusted metric score for MIGRPTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_MMI_FISH,MMI_FISH,Traditional MMI watershed adjusted value for MMI_FISH,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_NAT_CARNNTAX_WS,NAT_CARNNTAX_WS,Traditional MMI watershed adjusted value for NAT_CARNNTAX,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_NAT_CARNNTAX_WS_PT,NAT_CARNNTAX_WS_PT,Traditional MMI watershed adjusted metric score for NAT_CARNNTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_NAT_CATOPIND_PT,NAT_CATOPIND_PT,Traditional MMI metric score for NAT_CATOPIND,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_NAT_CENTNTAX_WS,NAT_CENTNTAX_WS,Traditional MMI watershed adjusted value for NAT_CENTNTAX,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_NAT_CENTNTAX_WS_PT,NAT_CENTNTAX_WS_PT,Traditional MMI watershed adjusted metric score for NAT_CENTNTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_NAT_CYPRPIND_PT,NAT_CYPRPIND_PT,Traditional MMI metric score for NAT_CYPRPIND,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_NAT_HERBPTAX_PT,NAT_HERBPTAX_PT,Score for NAT_HERBPTAX used in MMI,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_NAT_ICTAPIND_WS,NAT_ICTAPIND_WS,Traditional MMI watershed adjusted value for NAT_ICTAPIND,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_NAT_ICTAPIND_WS_PT,NAT_ICTAPIND_WS_PT,Traditional MMI watershed adjusted metric score for NAT_ICTAPIND,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_NAT_INTLPIND_WS,NAT_INTLPIND_WS,Traditional MMI watershed adjusted value for NAT_INTLPIND,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_NAT_INTLPIND_WS_PT,NAT_INTLPIND_WS_PT,Traditional MMI watershed adjusted metric score for NAT_INTLPIND,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_NAT_LITHPIND_WS,NAT_LITHPIND_WS,Traditional MMI watershed adjusted value for NAT_LITHPIND,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_NAT_LITHPIND_WS_PT,NAT_LITHPIND_WS_PT,Traditional MMI watershed adjusted metric score for NAT_LITHPIND,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_NAT_MIGRNTAX_PT,NAT_MIGRNTAX_PT,Traditional MMI metric score for NAT_MIGRNTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_NAT_MIGRPTAX_WS,NAT_MIGRPTAX_WS,Traditional MMI watershed adjusted value for NAT_MIGRPTAX,,,FISH,NONE,,,,PARAMETER,fish_mmi
1314,NRSA 1314 Fish MMI,Fish,fish_mmi_NAT_MIGRPTAX_WS_PT,NAT_MIGRPTAX_WS_PT,Traditional MMI watershed adjusted metric score for NAT_MIGRPTAX,,,FISH,NONE,,0.0,10.0,PARAMETER,fish_mmi
