metric_key,cycle,dataset_id,source_column,category
fish_NAT_SALMPIND,1314,FISH_METRICS,NAT_SALMPIND,Fish
fish_NAT_SALMPIND,2324,FISH_METRICS,NAT_SALMPIND,Fish
fish_NAT_SALMPTAX,1314,FISH_METRICS,NAT_SALMPTAX,Fish
fish_NAT_SALMPTAX,2324,FISH_METRICS,NAT_SALMPTAX,Fish
fish_NAT_TOLRNTAX,1314,FISH_METRICS,NAT_TOLRNTAX,Fish
fish_NAT_TOLRNTAX,2324,FISH_METRICS,NAT_TOLRNTAX,Fish
fish_NAT_TOLRPIND,1314,FISH_METRICS,NAT_TOLRPIND,Fish
fish_NAT_TOLRPIND,2324,FISH_METRICS,NAT_TOLRPIND,Fish
fish_NAT_TOLRPTAX,1314,FISH_METRICS,NAT_TOLRPTAX,Fish
fish_NAT_TOLRPTAX,2324,FISH_METRICS,NAT_TOLRPTAX,Fish
fish_NAT_TOTLNIND,1314,FISH_METRICS,NAT_TOTLNIND,Fish
fish_NAT_TOTLNIND,2324,FISH_METRICS,NAT_TOTLNIND,Fish
fish_NAT_TOTLNTAX,1314,FISH_METRICS,NAT_TOTLNTAX,Fish
fish_NAT_TOTLNTAX,2324,FISH_METRICS,NAT_TOTLNTAX,Fish
fish_NAT_WTD_TV,1314,FISH_METRICS,NAT_WTD_TV,Fish
fish_NAT_WTD_TV,2324,FISH_METRICS,NAT_WTD_TV,Fish
fish_NTOLBENTNTAX,1314,FISH_METRICS,NTOLBENTNTAX,Fish
fish_NTOLBENTNTAX,2324,FISH_METRICS,NTOLBENTNTAX,Fish
fish_NTOLBENTPIND,1314,FISH_METRICS,NTOLBENTPIND,Fish
fish_NTOLBENTPIND,2324,FISH_METRICS,NTOLBENTPIND,Fish
fish_NTOLBENTPTAX,1314,FISH_METRICS,NTOLBENTPTAX,Fish
fish_NTOLBENTPTAX,2324,FISH_METRICS,NTOLBENTPTAX,Fish
fish_NTOLCARNNTAX,1314,FISH_METRICS,NTOLCARNNTAX,Fish
fish_NTOLCARNNTAX,2324,FISH_METRICS,NTOLCARNNTAX,Fish
fish_NTOLCARNPIND,1314,FISH_METRICS,NTOLCARNPIND,Fish
fish_NTOLCARNPIND,2324,FISH_METRICS,NTOLCARNPIND,Fish
fish_NTOLCARNPTAX,1314,FISH_METRICS,NTOLCARNPTAX,Fish
fish_NTOLCARNPTAX,2324,FISH_METRICS,NTOLCARNPTAX,Fish
fish_NTOLINVNTAX,1314,FISH_METRICS,NTOLINVNTAX,Fish
fish_NTOLINVNTAX,2324,FISH_METRICS,NTOLINVNTAX,Fish
fish_NTOLINVPIND,1314,FISH_METRICS,NTOLINVPIND,Fish
fish_NTOLINVPIND,2324,FISH_METRICS,NTOLINVPIND,Fish
fish_NTOLINVPTAX,1314,FISH_METRICS,NTOLINVPTAX,Fish
fish_NTOLINVPTAX,2324,FISH_METRICS,NTOLINVPTAX,Fish
fish_NTOLNTAX,1314,BENTHIC_METRICS,NTOLNTAX,Fish
fish_NTOLNTAX,2324,BENTHIC_METRICS,NTOLNTAX,Fish
fish_NTOLPIND,1314,BENTHIC_METRICS,NTOLPIND,Fish
fish_NTOLPIND,2324,BENTHIC_METRICS,NTOLPIND,Fish
fish_NTOLPTAX,1314,BENTHIC_METRICS,NTOLPTAX,Fish
fish_NTOLPTAX,2324,BENTHIC_METRICS,NTOLPTAX,Fish
fish_OMNINTAX,1314,FISH_METRICS,OMNINTAX,Fish
fish_OMNINTAX,2324,FISH_METRICS,OMNINTAX,Fish
fish_OMNIPIND,1314,FISH_METRICS,OMNIPIND,Fish
fish_OMNIPIND,2324,FISH_METRICS,OMNIPIND,Fish
fish_OMNIPTAX,1314,FISH_METRICS,OMNIPTAX,Fish
fish_OMNIPTAX,2324,FISH_METRICS,OMNIPTAX,Fish
fish_RBCATONTAX,1314,FISH_METRICS,RBCATONTAX,Fish
fish_RBCATONTAX,2324,FISH_METRICS,RBCATONTAX,Fish
fish_RBCATOPIND,1314,FISH_METRICS,RBCATOPIND,Fish
fish_RBCATOPIND,2324,FISH_METRICS,RBCATOPIND,Fish
fish_RBCATOPTAX,1314,FISH_METRICS,RBCATOPTAX,Fish
fish_RBCATOPTAX,2324,FISH_METRICS,RBCATOPTAX,Fish
fish_RHEONTAX,1314,FISH_METRICS,RHEONTAX,Fish
fish_RHEONTAX,2324,FISH_METRICS,RHEONTAX,Fish
fish_RHEOPIND,1314,FISH_METRICS,RHEOPIND,Fish
fish_RHEOPIND,2324,FISH_METRICS,RHEOPIND,Fish
fish_RHEOPTAX,1314,FISH_METRICS,RHEOPTAX,Fish
fish_RHEOPTAX,2324,FISH_METRICS,RHEOPTAX,Fish
fish_SALMNTAX,1314,FISH_METRICS,SALMNTAX,Fish
fish_SALMNTAX,2324,FISH_METRICS,SALMNTAX,Fish
fish_SALMPIND,1314,FISH_METRICS,SALMPIND,Fish
fish_SALMPIND,2324,FISH_METRICS,SALMPIND,Fish
fish_SALMPTAX,1314,FISH_METRICS,SALMPTAX,Fish
fish_SALMPTAX,2324,FISH_METRICS,SALMPTAX,Fish
fish_TOLRNTAX,1314,BENTHIC_METRICS,TOLRNTAX,Fish
fish_TOLRNTAX,2324,BENTHIC_METRICS,TOLRNTAX,Fish
fish_TOLRPIND,1314,BENTHIC_METRICS,TOLRPIND,Fish
fish_TOLRPIND,2324,BENTHIC_METRICS,TOLRPIND,Fish
fish_TOLRPTAX,1314,BENTHIC_METRICS,TOLRPTAX,Fish
fish_TOLRPTAX,2324,BENTHIC_METRICS,TOLRPTAX,Fish
fish_TOTLNIND,1314,BENTHIC_METRICS,TOTLNIND,Fish
fish_TOTLNIND,2324,BENTHIC_METRICS,TOTLNIND,Fish
fish_TOTLNTAX,1314,BENTHIC_METRICS,TOTLNTAX,Fish
fish_TOTLNTAX,2324,BENTHIC_METRICS,TOTLNTAX,Fish
fish_WTD_TV,1314,BENTHIC_METRICS,WTD_TV,Fish
fish_WTD_TV,2324,BENTHIC_METRICS,WTD_TV,Fish
land_AGKFFACTWS,1819,LANDSCAPE,AGKFFACTWS,Landscape
land_AL2O3WS,1819,LANDSCAPE,AL2O3WS,Landscape
land_AWCHWS,1819,LANDSCAPE,AWCHWS,Landscape
land_BDHWS,1819,LANDSCAPE,BDHWS,Landscape
land_BFIWS,1819,LANDSCAPE,BFIWS,Landscape
land_CANALDENSWS,1819,LANDSCAPE,CANALDENSWS,Landscape
land_CAOWS,1819,LANDSCAPE,CAOWS,Landscape
land_CBNFWS,1819,LANDSCAPE,CBNFWS,Landscape
land_CLAYWS,1819,LANDSCAPE,CLAYWS,Landscape
land_COALMINEDENSWS,1819,LANDSCAPE,COALMINEDENSWS,Landscape
land_COMPSTRGTHWS,1819,LANDSCAPE,COMPSTRGTHWS,Landscape
land_DAMDENSWS,1819,LANDSCAPE,DAMDENSWS,Landscape
land_DAMNIDSTORWS,1819,LANDSCAPE,DAMNIDSTORWS,Landscape
land_DAMNRMSTORWS,1819,LANDSCAPE,DAMNRMSTORWS,Landscape
land_ELEVWS,1819,LANDSCAPE,ELEVWS,Landscape
land_ETWS,1819,LANDSCAPE,ETWS,Landscape
land_FE2O3WS,1819,LANDSCAPE,FE2O3WS,Landscape
land_FERTWS,1819,LANDSCAPE,FERTWS,Landscape
land_FSTFRZWS,1819,LANDSCAPE,FSTFRZWS,Landscape
land_GEOL_HUNT_DOM_PCT_WS,1819,LANDSCAPE,GEOL_HUNT_DOM_PCT_WS,Landscape
land_GEOL_REEDBUSH_DOM_PCT_WS,1819,LANDSCAPE,GEOL_REEDBUSH_DOM_PCT_WS,Landscape
land_HUDEN2010WS,1819,LANDSCAPE,HUDEN2010WS,Landscape
land_HYDRLCONDWS,1819,LANDSCAPE,HYDRLCONDWS,Landscape
land_INORGNWETDEP_2008WS,1819,LANDSCAPE,INORGNWETDEP_2008WS,Landscape
land_K2OWS,1819,LANDSCAPE,K2OWS,Landscape
land_KFFACTWS,1819,LANDSCAPE,KFFACTWS,Landscape
land_LSTFRZWS,1819,LANDSCAPE,LSTFRZWS,Landscape
land_MANUREWS,1819,LANDSCAPE,MANUREWS,Landscape
land_MGOWS,1819,LANDSCAPE,MGOWS,Landscape
land_MINEDENSWS,1819,LANDSCAPE,MINEDENSWS,Landscape
land_NA2OWS,1819,LANDSCAPE,NA2OWS,Landscape
land_NABD_DENSWS,1819,LANDSCAPE,NABD_DENSWS,Landscape
land_NABD_NIDSTORWS,1819,LANDSCAPE,NABD_NIDSTORWS,Landscape
land_NABD_NRMSTORWS,1819,LANDSCAPE,NABD_NRMSTORWS,Landscape
land_NH4_2008WS,1819,LANDSCAPE,NH4_2008WS,Landscape
land_NO3_2008WS,1819,LANDSCAPE,NO3_2008WS,Landscape
land_NPDESDENSWS,1819,LANDSCAPE,NPDESDENSWS,Landscape
land_NWS,1819,LANDSCAPE,NWS,Landscape
land_OMHWS,1819,LANDSCAPE,OMHWS,Landscape
land_OMWS,1819,LANDSCAPE,OMWS,Landscape
land_P2O5WS,1819,LANDSCAPE,P2O5WS,Landscape
land_PCTAG2006SLP10WS,1819,LANDSCAPE,PCTAG2006SLP10WS,Landscape
land_PCTAG2006SLP20WS,1819,LANDSCAPE,PCTAG2006SLP20WS,Landscape
land_PCTALKINTRUVOLWS,1819,LANDSCAPE,PCTALKINTRUVOLWS,Landscape
land_PCTALLUVCOASTWS,1819,LANDSCAPE,PCTALLUVCOASTWS,Landscape
land_PCTBL2001WS,1819,LANDSCAPE,PCTBL2001WS,Landscape
land_PCTBL2004WS,1819,LANDSCAPE,PCTBL2004WS,Landscape
land_PCTBL2006WS,1819,LANDSCAPE,PCTBL2006WS,Landscape
land_PCTBL2008WS,1819,LANDSCAPE,PCTBL2008WS,Landscape
land_PCTBL2011WS,1819,LANDSCAPE,PCTBL2011WS,Landscape
land_PCTBL2013WS,1819,LANDSCAPE,PCTBL2013WS,Landscape
land_PCTBL2016WS,1819,LANDSCAPE,PCTBL2016WS,Landscape
land_PCTBL2019WS,1819,LANDSCAPE,PCTBL2019WS,Landscape
land_PCTCARBONATEWS,1819,LANDSCAPE,PCTCARBONATEWS,Landscape
land_PCTCARBRESIDWS,1819,LANDSCAPE,PCTCARBRESIDWS,Landscape
land_PCTCOASTCRSWS,1819,LANDSCAPE,PCTCOASTCRSWS,Landscape
land_PCTCOLLUVSEDWS,1819,LANDSCAPE,PCTCOLLUVSEDWS,Landscape
land_PCTCONIF2001WS,1819,LANDSCAPE,PCTCONIF2001WS,Landscape
land_PCTCONIF2004WS,1819,LANDSCAPE,PCTCONIF2004WS,Landscape
land_PCTCONIF2006WS,1819,LANDSCAPE,PCTCONIF2006WS,Landscape
land_PCTCONIF2008WS,1819,LANDSCAPE,PCTCONIF2008WS,Landscape
land_PCTCONIF2011WS,1819,LANDSCAPE,PCTCONIF2011WS,Landscape
land_PCTCONIF2013WS,1819,LANDSCAPE,PCTCONIF2013WS,Landscape
land_PCTCONIF2016WS,1819,LANDSCAPE,PCTCONIF2016WS,Landscape
land_PCTCONIF2019WS,1819,LANDSCAPE,PCTCONIF2019WS,Landscape
land_PCTCROP2001WS,1819,LANDSCAPE,PCTCROP2001WS,Landscape
land_PCTCROP2004WS,1819,LANDSCAPE,PCTCROP2004WS,Landscape
land_PCTCROP2006WS,1819,LANDSCAPE,PCTCROP2006WS,Landscape
land_PCTCROP2008WS,1819,LANDSCAPE,PCTCROP2008WS,Landscape
land_PCTCROP2011WS,1819,LANDSCAPE,PCTCROP2011WS,Landscape
land_PCTCROP2013WS,1819,LANDSCAPE,PCTCROP2013WS,Landscape
land_PCTCROP2016WS,1819,LANDSCAPE,PCTCROP2016WS,Landscape
land_PCTCROP2019WS,1819,LANDSCAPE,PCTCROP2019WS,Landscape
land_PCTDECID2001WS,1819,LANDSCAPE,PCTDECID2001WS,Landscape
land_PCTDECID2004WS,1819,LANDSCAPE,PCTDECID2004WS,Landscape
land_PCTDECID2006WS,1819,LANDSCAPE,PCTDECID2006WS,Landscape
land_PCTDECID2008WS,1819,LANDSCAPE,PCTDECID2008WS,Landscape
land_PCTDECID2011WS,1819,LANDSCAPE,PCTDECID2011WS,Landscape
land_PCTDECID2013WS,1819,LANDSCAPE,PCTDECID2013WS,Landscape
land_PCTDECID2016WS,1819,LANDSCAPE,PCTDECID2016WS,Landscape
land_PCTDECID2019WS,1819,LANDSCAPE,PCTDECID2019WS,Landscape
land_PCTEOLCRSWS,1819,LANDSCAPE,PCTEOLCRSWS,Landscape
land_PCTEOLFINEWS,1819,LANDSCAPE,PCTEOLFINEWS,Landscape
land_PCTEXTRUVOLWS,1819,LANDSCAPE,PCTEXTRUVOLWS,Landscape
land_PCTFIRE2000WS,1819,LANDSCAPE,PCTFIRE2000WS,Landscape
land_PCTFIRE2001WS,1819,LANDSCAPE,PCTFIRE2001WS,Landscape
land_PCTFIRE2002WS,1819,LANDSCAPE,PCTFIRE2002WS,Landscape
land_PCTFIRE2003WS,1819,LANDSCAPE,PCTFIRE2003WS,Landscape
land_PCTFIRE2004WS,1819,LANDSCAPE,PCTFIRE2004WS,Landscape
land_PCTFIRE2005WS,1819,LANDSCAPE,PCTFIRE2005WS,Landscape
land_PCTFIRE2006WS,1819,LANDSCAPE,PCTFIRE2006WS,Landscape
land_PCTFIRE2007WS,1819,LANDSCAPE,PCTFIRE2007WS,Landscape
land_PCTFIRE2008WS,1819,LANDSCAPE,PCTFIRE2008WS,Landscape
land_PCTFIRE2009WS,1819,LANDSCAPE,PCTFIRE2009WS,Landscape
land_PCTFIRE2010WS,1819,LANDSCAPE,PCTFIRE2010WS,Landscape
land_PCTFRSTLOSS2001WS,1819,LANDSCAPE,PCTFRSTLOSS2001WS,Landscape
land_PCTFRSTLOSS2002WS,1819,LANDSCAPE,PCTFRSTLOSS2002WS,Landscape
land_PCTFRSTLOSS2003WS,1819,LANDSCAPE,PCTFRSTLOSS2003WS,Landscape
land_PCTFRSTLOSS2004WS,1819,LANDSCAPE,PCTFRSTLOSS2004WS,Landscape
land_PCTFRSTLOSS2005WS,1819,LANDSCAPE,PCTFRSTLOSS2005WS,Landscape
land_PCTFRSTLOSS2006WS,1819,LANDSCAPE,PCTFRSTLOSS2006WS,Landscape
land_PCTFRSTLOSS2007WS,1819,LANDSCAPE,PCTFRSTLOSS2007WS,Landscape
land_PCTFRSTLOSS2008WS,1819,LANDSCAPE,PCTFRSTLOSS2008WS,Landscape
land_PCTFRSTLOSS2009WS,1819,LANDSCAPE,PCTFRSTLOSS2009WS,Landscape
land_PCTFRSTLOSS2010WS,1819,LANDSCAPE,PCTFRSTLOSS2010WS,Landscape
land_PCTFRSTLOSS2011WS,1819,LANDSCAPE,PCTFRSTLOSS2011WS,Landscape
land_PCTFRSTLOSS2012WS,1819,LANDSCAPE,PCTFRSTLOSS2012WS,Landscape
land_PCTFRSTLOSS2013WS,1819,LANDSCAPE,PCTFRSTLOSS2013WS,Landscape
land_PCTGLACLAKECRSWS,1819,LANDSCAPE,PCTGLACLAKECRSWS,Landscape
land_PCTGLACLAKEFINEWS,1819,LANDSCAPE,PCTGLACLAKEFINEWS,Landscape
land_PCTGLACTILCLAYWS,1819,LANDSCAPE,PCTGLACTILCLAYWS,Landscape
land_PCTGLACTILCRSWS,1819,LANDSCAPE,PCTGLACTILCRSWS,Landscape
land_PCTGLACTILLOAMWS,1819,LANDSCAPE,PCTGLACTILLOAMWS,Landscape
land_PCTGRS2001WS,1819,LANDSCAPE,PCTGRS2001WS,Landscape
land_PCTGRS2004WS,1819,LANDSCAPE,PCTGRS2004WS,Landscape
land_PCTGRS2006WS,1819,LANDSCAPE,PCTGRS2006WS,Landscape
land_PCTGRS2008WS,1819,LANDSCAPE,PCTGRS2008WS,Landscape
land_PCTGRS2011WS,1819,LANDSCAPE,PCTGRS2011WS,Landscape
land_PCTGRS2013WS,1819,LANDSCAPE,PCTGRS2013WS,Landscape
land_PCTGRS2016WS,1819,LANDSCAPE,PCTGRS2016WS,Landscape
land_PCTGRS2019WS,1819,LANDSCAPE,PCTGRS2019WS,Landscape
land_PCTHAY2001WS,1819,LANDSCAPE,PCTHAY2001WS,Landscape
land_PCTHAY2004WS,1819,LANDSCAPE,PCTHAY2004WS,Landscape
land_PCTHAY2006WS,1819,LANDSCAPE,PCTHAY2006WS,Landscape
land_PCTHAY2008WS,1819,LANDSCAPE,PCTHAY2008WS,Landscape
land_PCTHAY2011WS,1819,LANDSCAPE,PCTHAY2011WS,Landscape
land_PCTHAY2013WS,1819,LANDSCAPE,PCTHAY2013WS,Landscape
land_PCTHAY2016WS,1819,LANDSCAPE,PCTHAY2016WS,Landscape
land_PCTHAY2019WS,1819,LANDSCAPE,PCTHAY2019WS,Landscape
land_PCTHBWET2001WS,1819,LANDSCAPE,PCTHBWET2001WS,Landscape
land_PCTHBWET2004WS,1819,LANDSCAPE,PCTHBWET2004WS,Landscape
land_PCTHBWET2006WS,1819,LANDSCAPE,PCTHBWET2006WS,Landscape
land_PCTHBWET2008WS,1819,LANDSCAPE,PCTHBWET2008WS,Landscape
land_PCTHBWET2011WS,1819,LANDSCAPE,PCTHBWET2011WS,Landscape
land_PCTHBWET2013WS,1819,LANDSCAPE,PCTHBWET2013WS,Landscape
land_PCTHBWET2016WS,1819,LANDSCAPE,PCTHBWET2016WS,Landscape
land_PCTHBWET2019WS,1819,LANDSCAPE,PCTHBWET2019WS,Landscape
land_PCTHYDRICWS,1819,LANDSCAPE,PCTHYDRICWS,Landscape
land_PCTICE2001WS,1819,LANDSCAPE,PCTICE2001WS,Landscape
land_PCTICE2004WS,1819,LANDSCAPE,PCTICE2004WS,Landscape
land_PCTICE2006WS,1819,LANDSCAPE,PCTICE2006WS,Landscape
land_PCTICE2008WS,1819,LANDSCAPE,PCTICE2008WS,Landscape
land_PCTICE2011WS,1819,LANDSCAPE,PCTICE2011WS,Landscape
land_PCTICE2013WS,1819,LANDSCAPE,PCTICE2013WS,Landscape
land_PCTICE2016WS,1819,LANDSCAPE,PCTICE2016WS,Landscape
land_PCTICE2019WS,1819,LANDSCAPE,PCTICE2019WS,Landscape
land_PCTIMP2001WS,1819,LANDSCAPE,PCTIMP2001WS,Landscape
land_PCTIMP2004WS,1819,LANDSCAPE,PCTIMP2004WS,Landscape
land_PCTIMP2006WS,1819,LANDSCAPE,PCTIMP2006WS,Landscape
land_PCTIMP2008WS,1819,LANDSCAPE,PCTIMP2008WS,Landscape
land_PCTIMP2011WS,1819,LANDSCAPE,PCTIMP2011WS,Landscape
land_PCTIMP2013WS,1819,LANDSCAPE,PCTIMP2013WS,Landscape
land_PCTIMP2016WS,1819,LANDSCAPE,PCTIMP2016WS,Landscape
land_PCTIMP2019WS,1819,LANDSCAPE,PCTIMP2019WS,Landscape
land_PCTMXFST2001WS,1819,LANDSCAPE,PCTMXFST2001WS,Landscape
land_PCTMXFST2004WS,1819,LANDSCAPE,PCTMXFST2004WS,Landscape
land_PCTMXFST2006WS,1819,LANDSCAPE,PCTMXFST2006WS,Landscape
land_PCTMXFST2008WS,1819,LANDSCAPE,PCTMXFST2008WS,Landscape
land_PCTMXFST2011WS,1819,LANDSCAPE,PCTMXFST2011WS,Landscape
land_PCTMXFST2013WS,1819,LANDSCAPE,PCTMXFST2013WS,Landscape
land_PCTMXFST2016WS,1819,LANDSCAPE,PCTMXFST2016WS,Landscape
land_PCTMXFST2019WS,1819,LANDSCAPE,PCTMXFST2019WS,Landscape
land_PCTNONAGINTRODMANAGVEGWS,1819,LANDSCAPE,PCTNONAGINTRODMANAGVEGWS,Landscape
land_PCTNONCARBRESIDWS,1819,LANDSCAPE,PCTNONCARBRESIDWS,Landscape
land_PCTNOT_PRINCIPLEWS,1819,LANDSCAPE,PCTNOT_PRINCIPLEWS,Landscape
land_PCTOW2001WS,1819,LANDSCAPE,PCTOW2001WS,Landscape
land_PCTOW2004WS,1819,LANDSCAPE,PCTOW2004WS,Landscape
land_PCTOW2006WS,1819,LANDSCAPE,PCTOW2006WS,Landscape
land_PCTOW2008WS,1819,LANDSCAPE,PCTOW2008WS,Landscape
land_PCTOW2011WS,1819,LANDSCAPE,PCTOW2011WS,Landscape
land_PCTOW2013WS,1819,LANDSCAPE,PCTOW2013WS,Landscape
land_PCTOW2016WS,1819,LANDSCAPE,PCTOW2016WS,Landscape
land_PCTOW2019WS,1819,LANDSCAPE,PCTOW2019WS,Landscape
land_PCTSALLAKEWS,1819,LANDSCAPE,PCTSALLAKEWS,Landscape
land_PCTSANDSTONE_CARBONATEWS,1819,LANDSCAPE,PCTSANDSTONE_CARBONATEWS,Landscape
land_PCTSANDSTONEWS,1819,LANDSCAPE,PCTSANDSTONEWS,Landscape
land_PCTSEMICONSOL_SANDWS,1819,LANDSCAPE,PCTSEMICONSOL_SANDWS,Landscape
land_PCTSHRB2001WS,1819,LANDSCAPE,PCTSHRB2001WS,Landscape
land_PCTSHRB2004WS,1819,LANDSCAPE,PCTSHRB2004WS,Landscape
land_PCTSHRB2006WS,1819,LANDSCAPE,PCTSHRB2006WS,Landscape
land_PCTSHRB2008WS,1819,LANDSCAPE,PCTSHRB2008WS,Landscape
land_PCTSHRB2011WS,1819,LANDSCAPE,PCTSHRB2011WS,Landscape
land_PCTSHRB2013WS,1819,LANDSCAPE,PCTSHRB2013WS,Landscape
land_PCTSHRB2016WS,1819,LANDSCAPE,PCTSHRB2016WS,Landscape
land_PCTSHRB2019WS,1819,LANDSCAPE,PCTSHRB2019WS,Landscape
land_PCTSILICICWS,1819,LANDSCAPE,PCTSILICICWS,Landscape
land_PCTUNCONSOL_SAND_GRAVELWS,1819,LANDSCAPE,PCTUNCONSOL_SAND_GRAVELWS,Landscape
land_PCTURBHI2001WS,1819,LANDSCAPE,PCTURBHI2001WS,Landscape
land_PCTURBHI2004WS,1819,LANDSCAPE,PCTURBHI2004WS,Landscape
land_PCTURBHI2006WS,1819,LANDSCAPE,PCTURBHI2006WS,Landscape
land_PCTURBHI2008WS,1819,LANDSCAPE,PCTURBHI2008WS,Landscape
land_PCTURBHI2011WS,1819,LANDSCAPE,PCTURBHI2011WS,Landscape
land_PCTURBHI2013WS,1819,LANDSCAPE,PCTURBHI2013WS,Landscape
land_PCTURBHI2016WS,1819,LANDSCAPE,PCTURBHI2016WS,Landscape
land_PCTURBHI2019WS,1819,LANDSCAPE,PCTURBHI2019WS,Landscape
land_PCTURBLO2001WS,1819,LANDSCAPE,PCTURBLO2001WS,Landscape
land_PCTURBLO2004WS,1819,LANDSCAPE,PCTURBLO2004WS,Landscape
land_PCTURBLO2006WS,1819,LANDSCAPE,PCTURBLO2006WS,Landscape
land_PCTURBLO2008WS,1819,LANDSCAPE,PCTURBLO2008WS,Landscape
land_PCTURBLO2011WS,1819,LANDSCAPE,PCTURBLO2011WS,Landscape
land_PCTURBLO2013WS,1819,LANDSCAPE,PCTURBLO2013WS,Landscape
land_PCTURBLO2016WS,1819,LANDSCAPE,PCTURBLO2016WS,Landscape
land_PCTURBLO2019WS,1819,LANDSCAPE,PCTURBLO2019WS,Landscape
land_PCTURBMD2001WS,1819,LANDSCAPE,PCTURBMD2001WS,Landscape
land_PCTURBMD2004WS,1819,LANDSCAPE,PCTURBMD2004WS,Landscape
land_PCTURBMD2006WS,1819,LANDSCAPE,PCTURBMD2006WS,Landscape
land_PCTURBMD2008WS,1819,LANDSCAPE,PCTURBMD2008WS,Landscape
land_PCTURBMD2011WS,1819,LANDSCAPE,PCTURBMD2011WS,Landscape
land_PCTURBMD2013WS,1819,LANDSCAPE,PCTURBMD2013WS,Landscape
land_PCTURBMD2016WS,1819,LANDSCAPE,PCTURBMD2016WS,Landscape
land_PCTURBMD2019WS,1819,LANDSCAPE,PCTURBMD2019WS,Landscape
land_PCTURBOP2001WS,1819,LANDSCAPE,PCTURBOP2001WS,Landscape
land_PCTURBOP2004WS,1819,LANDSCAPE,PCTURBOP2004WS,Landscape
land_PCTURBOP2006WS,1819,LANDSCAPE,PCTURBOP2006WS,Landscape
land_PCTURBOP2008WS,1819,LANDSCAPE,PCTURBOP2008WS,Landscape
land_PCTURBOP2011WS,1819,LANDSCAPE,PCTURBOP2011WS,Landscape
land_PCTURBOP2013WS,1819,LANDSCAPE,PCTURBOP2013WS,Landscape
land_PCTURBOP2016WS,1819,LANDSCAPE,PCTURBOP2016WS,Landscape
land_PCTURBOP2019WS,1819,LANDSCAPE,PCTURBOP2019WS,Landscape
land_PCTVOLCANICWS,1819,LANDSCAPE,PCTVOLCANICWS,Landscape
land_PCTWATERWS,1819,LANDSCAPE,PCTWATERWS,Landscape
land_PCTWDWET2001WS,1819,LANDSCAPE,PCTWDWET2001WS,Landscape
land_PCTWDWET2004WS,1819,LANDSCAPE,PCTWDWET2004WS,Landscape
land_PCTWDWET2006WS,1819,LANDSCAPE,PCTWDWET2006WS,Landscape
land_PCTWDWET2008WS,1819,LANDSCAPE,PCTWDWET2008WS,Landscape
land_PCTWDWET2011WS,1819,LANDSCAPE,PCTWDWET2011WS,Landscape
land_PCTWDWET2013WS,1819,LANDSCAPE,PCTWDWET2013WS,Landscape
land_PCTWDWET2016WS,1819,LANDSCAPE,PCTWDWET2016WS,Landscape
land_PCTWDWET2019WS,1819,LANDSCAPE,PCTWDWET2019WS,Landscape
land_PERDUNWS,1819,LANDSCAPE,PERDUNWS,Landscape
land_PERHORWS,1819,LANDSCAPE,PERHORWS,Landscape
land_PERMHWS,1819,LANDSCAPE,PERMHWS,Landscape
land_PERMWS,1819,LANDSCAPE,PERMWS,Landscape
land_PESTIC97WS,1819,LANDSCAPE,PESTIC97WS,Landscape
land_PMAXWS,1819,LANDSCAPE,PMAXWS,Landscape
land_PMINWS,1819,LANDSCAPE,PMINWS,Landscape
land_POPDEN2010WS,1819,LANDSCAPE,POPDEN2010WS,Landscape
land_PRECIP08WS,1819,LANDSCAPE,PRECIP08WS,Landscape
land_PRECIP09WS,1819,LANDSCAPE,PRECIP09WS,Landscape
land_PRECIP8110WS,1819,LANDSCAPE,PRECIP8110WS,Landscape
land_PSUMPY_2004WS,1819,LANDSCAPE,PSUMPY_2004WS,Landscape
land_PSUMPY_2005WS,1819,LANDSCAPE,PSUMPY_2005WS,Landscape
land_PSUMPY_2008WS,1819,LANDSCAPE,PSUMPY_2008WS,Landscape
land_PSUMPY_2009WS,1819,LANDSCAPE,PSUMPY_2009WS,Landscape
land_PSUMPY_2013WS,1819,LANDSCAPE,PSUMPY_2013WS,Landscape
land_PSUMPY_2014WS,1819,LANDSCAPE,PSUMPY_2014WS,Landscape
land_PSUMPY_2018WS,1819,LANDSCAPE,PSUMPY_2018WS,Landscape
land_PSUMPY_2019WS,1819,LANDSCAPE,PSUMPY_2019WS,Landscape
land_RCKDEPWS,1819,LANDSCAPE,RCKDEPWS,Landscape
land_RDCRSSLPWTDWS,1819,LANDSCAPE,RDCRSSLPWTDWS,Landscape
land_RDCRSWS,1819,LANDSCAPE,RDCRSWS,Landscape
land_RDDENSWS,1819,LANDSCAPE,RDDENSWS,Landscape
land_RDHWS,1819,LANDSCAPE,RDHWS,Landscape
land_RHMEANWS,1819,LANDSCAPE,RHMEANWS,Landscape
land_RUNOFFWS,1819,LANDSCAPE,RUNOFFWS,Landscape
land_SANDWS,1819,LANDSCAPE,SANDWS,Landscape
land_SIO2WS,1819,LANDSCAPE,SIO2WS,Landscape
land_SN_2008WS,1819,LANDSCAPE,SN_2008WS,Landscape
land_SUPERFUNDDENSWS,1819,LANDSCAPE,SUPERFUNDDENSWS,Landscape
land_SWS,1819,LANDSCAPE,SWS,Landscape
land_TMAX8110WS,1819,LANDSCAPE,TMAX8110WS,Landscape
land_TMEAN_PW_2004WS,1819,LANDSCAPE,TMEAN_PW_2004WS,Landscape
land_TMEAN_PW_2005WS,1819,LANDSCAPE,TMEAN_PW_2005WS,Landscape
